record_type,sentence_set_id,label,prefix,word,surprisal_target,actual_surprisal,met_threshold
distractor_candidate,6,7,Why would such a fierce predator have,consists,32.4524822872888,29.098311554295837,False
distractor_candidate,6,7,"It swims in a slow upward spiral,",consists,27.60875602908263,22.79196640906354,False
distractor_candidate,6,7,Why would such a fierce predator have,jar,32.4524822872888,25.826131114866246,False
distractor_candidate,6,7,"It swims in a slow upward spiral,",jar,27.60875602908263,17.438352866885346,False
distractor_candidate,6,7,Why would such a fierce predator have,drawings,32.4524822872888,26.290789713383763,False
distractor_candidate,6,7,"It swims in a slow upward spiral,",drawings,27.60875602908263,16.81865672412923,False
distractor_candidate,6,7,Why would such a fierce predator have,weeks,32.4524822872888,25.01080126710067,False
distractor_candidate,6,7,"It swims in a slow upward spiral,",weeks,27.60875602908263,17.79465414019205,False
distractor_candidate,6,7,Why would such a fierce predator have,fees,32.4524822872888,26.43988353720854,False
distractor_candidate,6,7,"It swims in a slow upward spiral,",fees,27.60875602908263,20.567022727267766,False
distractor_candidate,6,7,Why would such a fierce predator have,numerous,32.4524822872888,27.31687398082266,False
distractor_candidate,6,7,"It swims in a slow upward spiral,",numerous,27.60875602908263,20.998382732855827,False
distractor_candidate,6,7,Why would such a fierce predator have,twice,32.4524822872888,21.65040335880691,False
distractor_candidate,6,7,"It swims in a slow upward spiral,",twice,27.60875602908263,11.185748172464058,False
distractor_candidate,6,7,Why would such a fierce predator have,interval,32.4524822872888,30.20701903893164,False
distractor_candidate,6,7,"It swims in a slow upward spiral,",interval,27.60875602908263,20.638132737885314,False
distractor_candidate,6,7,Why would such a fierce predator have,answer,32.4524822872888,22.11762243503047,False
distractor_candidate,6,7,"It swims in a slow upward spiral,",answer,27.60875602908263,20.725133945442586,False
distractor_candidate,6,8,Why would such a fierce predator have arms,nor,29.018071301230933,30.63891287866798,True
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",nor,25,24.118527757200283,False
distractor_candidate,6,8,Why would such a fierce predator have arms,ready,29.018071301230933,30.904894367186365,True
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",ready,25,18.800008306826545,False
distractor_candidate,6,8,Why would such a fierce predator have arms,go,29.018071301230933,25.474747169513012,False
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",go,25,19.911129052019255,False
distractor_candidate,6,8,Why would such a fierce predator have arms,view,29.018071301230933,28.88821754800183,False
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",view,25,17.598386163166204,False
distractor_candidate,6,8,Why would such a fierce predator have arms,ago,29.018071301230933,26.888051063300125,False
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",ago,25,22.71811017947702,False
distractor_candidate,6,8,Why would such a fierce predator have arms,met,29.018071301230933,28.560878153100422,False
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",met,25,22.681260488772548,False
distractor_candidate,6,8,Why would such a fierce predator have arms,hair,29.018071301230933,29.902477664228606,True
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",hair,25,13.173212018573036,False
distractor_candidate,6,8,Why would such a fierce predator have arms,tour,29.018071301230933,31.370400496207335,True
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",tour,25,22.965595965791014,False
distractor_candidate,6,8,Why would such a fierce predator have arms,vote,29.018071301230933,28.38569800079277,False
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",vote,25,26.765112361018563,True
distractor_candidate,6,8,Why would such a fierce predator have arms,far,29.018071301230933,27.526302070292523,False
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",far,25,13.909135412643442,False
distractor_candidate,6,8,Why would such a fierce predator have arms,alone,29.018071301230933,21.279617018713935,False
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",alone,25,12.099527080958936,False
distractor_candidate,6,8,Why would such a fierce predator have arms,cause,29.018071301230933,28.116125514524374,False
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",cause,25,19.76417056478759,False
distractor_candidate,6,8,Why would such a fierce predator have arms,gift,29.018071301230933,32.39317994502725,True
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",gift,25,23.731509006588272,False
distractor_candidate,6,8,Why would such a fierce predator have arms,last,29.018071301230933,22.24197965021635,False
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",last,25,14.449524163711283,False
distractor_candidate,6,8,Why would such a fierce predator have arms,prior,29.018071301230933,26.703594854735538,False
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",prior,25,19.86110273853628,False
distractor_candidate,6,8,Why would such a fierce predator have arms,then,29.018071301230933,20.066555964979408,False
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",then,25,14.539370652244429,False
distractor_candidate,6,8,Why would such a fierce predator have arms,unit,29.018071301230933,30.641549028740407,True
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",unit,25,21.54835710895216,False
distractor_candidate,6,8,Why would such a fierce predator have arms,mark,29.018071301230933,25.939923091844324,False
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",mark,25,24.70732480897178,False
distractor_candidate,6,8,Why would such a fierce predator have arms,feet,29.018071301230933,33.35285414373138,True
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",feet,25,15.09860595012442,False
distractor_candidate,6,8,Why would such a fierce predator have arms,card,29.018071301230933,28.881902345062148,False
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",card,25,22.787759025492836,False
distractor_candidate,6,8,Why would such a fierce predator have arms,door,29.018071301230933,29.627454015858458,True
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",door,25,18.586443002707522,False
distractor_candidate,6,8,Why would such a fierce predator have arms,born,29.018071301230933,26.707582100513143,False
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",born,25,21.37501923480055,False
distractor_candidate,6,8,Why would such a fierce predator have arms,wrong,29.018071301230933,23.649925940463785,False
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",wrong,25,18.538524508593525,False
distractor_candidate,6,8,Why would such a fierce predator have arms,east,29.018071301230933,31.412276207900618,True
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",east,25,10.766788116003204,False
distractor_candidate,6,8,Why would such a fierce predator have arms,build,29.018071301230933,27.35017807719694,False
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",build,25,23.122918815494277,False
distractor_candidate,6,8,Why would such a fierce predator have arms,only,29.018071301230933,24.538916645524505,False
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",only,25,14.242082817824185,False
distractor_candidate,6,8,Why would such a fierce predator have arms,her,29.018071301230933,23.172290219042765,False
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",her,25,13.273552200531226,False
distractor_candidate,6,8,Why would such a fierce predator have arms,clean,29.018071301230933,28.296588973866527,False
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",clean,25,10.795360625686946,False
distractor_candidate,6,8,Why would such a fierce predator have arms,died,29.018071301230933,25.70192386855192,False
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",died,25,17.85682242882594,False
distractor_candidate,6,8,Why would such a fierce predator have arms,happy,29.018071301230933,27.00428656978166,False
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",happy,25,19.650927556431068,False
distractor_candidate,6,8,Why would such a fierce predator have arms,open,29.018071301230933,26.10575013966745,False
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",open,25,9.902395057599485,False
distractor_candidate,6,8,Why would such a fierce predator have arms,son,29.018071301230933,27.31772976649335,False
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",son,25,25.372438130167744,True
distractor_candidate,6,8,Why would such a fierce predator have arms,old,29.018071301230933,29.245470917263713,True
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",old,25,16.63916875038277,False
distractor_candidate,6,8,Why would such a fierce predator have arms,store,29.018071301230933,27.356319921624554,False
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",store,25,22.934875736763296,False
distractor_candidate,6,8,Why would such a fierce predator have arms,blue,29.018071301230933,27.683480454569064,False
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",blue,25,11.78663973217483,False
distractor_candidate,6,8,Why would such a fierce predator have arms,kid,29.018071301230933,31.365359340745243,True
distractor_candidate,6,8,"It swims in a slow upward spiral, blowing",kid,25,25.094051877007924,True
distractor_candidate,6,9,Why would such a fierce predator have arms that,ago,25.40522625111108,20.67447611166564,False
distractor_candidate,6,9,"It swims in a slow upward spiral, blowing air",ago,25,25.43768697204389,True
distractor_candidate,6,9,Why would such a fierce predator have arms that,forget,25.40522625111108,21.180839815086784,False
distractor_candidate,6,9,"It swims in a slow upward spiral, blowing air",forget,25,27.491058009616513,True
distractor_candidate,6,9,Why would such a fierce predator have arms that,focus,25.40522625111108,18.887601134702784,False
distractor_candidate,6,9,"It swims in a slow upward spiral, blowing air",focus,25,21.370575203102256,False
distractor_candidate,6,9,Why would such a fierce predator have arms that,taste,25.40522625111108,17.7154513139555,False
distractor_candidate,6,9,"It swims in a slow upward spiral, blowing air",taste,25,21.98169422709454,False
distractor_candidate,6,9,Why would such a fierce predator have arms that,cut,25.40522625111108,17.545227013715113,False
distractor_candidate,6,9,"It swims in a slow upward spiral, blowing air",cut,25,21.845979277645682,False
distractor_candidate,6,9,Why would such a fierce predator have arms that,being,25.40522625111108,19.442066321778444,False
distractor_candidate,6,9,"It swims in a slow upward spiral, blowing air",being,25,21.198397179948067,False
distractor_candidate,6,9,Why would such a fierce predator have arms that,provided,25.40522625111108,18.094158487016614,False
distractor_candidate,6,9,"It swims in a slow upward spiral, blowing air",provided,25,21.018563865038672,False
distractor_candidate,6,9,Why would such a fierce predator have arms that,evening,25.40522625111108,16.005749767949013,False
distractor_candidate,6,9,"It swims in a slow upward spiral, blowing air",evening,25,22.737207133028825,False
distractor_candidate,6,9,Why would such a fierce predator have arms that,content,25.40522625111108,17.72373124669864,False
distractor_candidate,6,9,"It swims in a slow upward spiral, blowing air",content,25,16.20371555770417,False
distractor_candidate,6,9,Why would such a fierce predator have arms that,watching,25.40522625111108,24.204106324269617,False
